cik,name,tickers,exchanges,entity_type,sic,state_of_incorporation,filing_date,report_date,url,file_size_in_bytes,download_success,download_error,word_count,report_year,original_row_number,reason_type,dedup_action,dedup_rule,accession_number
0000049600,EASTGROUP PROPERTIES INC,EGP,NYSE,operating,6798.0,MD,2013-02-19,2012-12-31,https://www.sec.gov/Archives/edgar/data/49600/000004960013000008/egp12-31x201210k.htm,34230772,True,,44835.0,2012,5906,,kept,kept_unflagged_or_reason1,0000049600-13-000008
0001052752,GETTY REALTY CORP /MD/,GTY,NYSE,operating,6500.0,MD,2009-03-03,2008-12-31,https://www.sec.gov/Archives/edgar/data/1052752/000117120009000025/i00021_getty-10k.htm,5891332,True,,62505.0,2008,61653,,kept,kept_unflagged_or_reason1,0001171200-09-000025
0000868611,SONIC CORP,,,operating,5812.0,DE,2010-10-29,2010-08-31,https://www.sec.gov/Archives/edgar/data/868611/000119312510241301/d10k.htm,2238196,True,,34177.0,2010,36082,,kept,kept_unflagged_or_reason1,0001193125-10-241301
0001418121,"Apple Hospitality REIT, Inc.",APLE,NYSE,operating,6798.0,VA,2018-02-22,2017-12-31,https://www.sec.gov/Archives/edgar/data/1418121/000118518518000290/applehospitality10k123117.htm,19411259,True,,60143.0,2017,117663,,kept,kept_unflagged_or_reason1,0001185185-18-000290
0001417425,"NXT Nutritionals Holdings, Inc.",,,operating,2060.0,DE,2011-03-31,2010-12-31,https://www.sec.gov/Archives/edgar/data/1417425/000121390011001728/f10k2010_nxt.htm,1562768,True,,30360.0,2010,117538,,kept,kept_unflagged_or_reason1,0001213900-11-001728
0001059556,MOODYS CORP /DE/,MCO,NYSE,operating,7320.0,DE,2022-02-22,2021-12-31,https://www.sec.gov/Archives/edgar/data/1059556/000105955622000012/mco-20211231.htm,36706187,True,,73099.0,2021,62968,,kept,kept_unflagged_or_reason1,0001059556-22-000012
0000019353,CHARMING SHOPPES INC,,,operating,5621.0,PA,2005-04-14,2005-01-29,https://www.sec.gov/Archives/edgar/data/19353/000001935305000083/form10k.txt,468546,True,,53990.0,2005,2374,,kept,kept_unflagged_or_reason1,0000019353-05-000083
0001175028,ATLAS AMERICA PUBLIC #11-2002 LTD.,,,operating,1311.0,DE,2012-03-30,2011-12-31,https://www.sec.gov/Archives/edgar/data/1175028/000119312512142662/d321207d10k.htm,1805205,True,,20211.0,2011,82437,,kept,kept_unflagged_or_reason1,0001193125-12-142662
0001328655,Affinia Group Intermediate Holdings Inc.,,,operating,3714.0,DE,2010-03-17,2009-12-31,https://www.sec.gov/Archives/edgar/data/1328655/000119312510058826/d10k.htm,2837330,True,,57988.0,2009,99248,,kept,kept_unflagged_or_reason1,0001193125-10-058826
0001361394,"Affinion Group, Inc.",,,operating,7389.0,DE,2016-03-10,2015-12-31,https://www.sec.gov/Archives/edgar/data/1361394/000156459016014383/agi-10k_20151231.htm,37471498,True,,126533.0,2015,105400,,kept,kept_unflagged_or_reason1,0001564590-16-014383
0001471261,"Cobalt International Energy, Inc.",,,operating,1311.0,,2013-02-26,2012-12-31,https://www.sec.gov/Archives/edgar/data/1471261/000104746913001687/a2212701z10-k.htm,12968229,True,,68479.0,2012,125101,,kept,kept_unflagged_or_reason1,0001047469-13-001687
0001070412,CNX Resources Corp,CNX,NYSE,operating,1311.0,DE,2018-02-07,2017-12-31,https://www.sec.gov/Archives/edgar/data/1070412/000107041218000031/cnx-123117x10k.htm,21388643,True,,80111.0,2017,65161,,kept,kept_unflagged_or_reason1,0001070412-18-000031
0001479247,United States Commodity Index Funds Trust,USCI|CPER,NYSE|NYSE,operating,6221.0,,2013-03-13,2012-12-31,https://www.sec.gov/Archives/edgar/data/1479247/000119312513105464/d440785d10k.htm,14858759,True,,110152.0,2012,126054,,kept,kept_unflagged_or_reason1,0001193125-13-105464
0000873860,ONITY GROUP INC.,ONIT,NYSE,operating,6162.0,FL,2015-05-11,2014-12-31,https://www.sec.gov/Archives/edgar/data/873860/000087386015000004/a2014123110k.htm,41379024,True,,141913.0,2014,36643,,kept,kept_unflagged_or_reason1,0000873860-15-000004
0001530950,"Post Holdings, Inc.",POST,NYSE,operating,2040.0,MO,2022-11-17,2022-09-30,https://www.sec.gov/Archives/edgar/data/1530950/000153095022000375/post-20220930.htm,24567231,True,,85804.0,2022,132981,,kept,kept_unflagged_or_reason1,0001530950-22-000375
0000934547,BANK OF KENTUCKY FINANCIAL CORP,,,operating,6035.0,KY,2007-03-15,2006-12-31,https://www.sec.gov/Archives/edgar/data/934547/000119312507055714/d10k.htm,1476297,True,,36062.0,2006,48788,,kept,kept_unflagged_or_reason1,0001193125-07-055714
0001048575,CITIZENS BANCORP/OR,,,operating,6022.0,,2004-03-29,2003-12-31,https://www.sec.gov/Archives/edgar/data/1048575/000095012404001276/v96785e10vk.htm,758125,True,,28919.0,2003,60781,,kept,kept_unflagged_or_reason1,0000950124-04-001276
0001900679,Technology & Telecommunication Acquisition Corp,TETEF|TETUF|TETWF,OTC|OTC|OTC,operating,7389.0,,2023-03-01,2022-11-30,https://www.sec.gov/Archives/edgar/data/1900679/000149315223006314/form10-k.htm,3392689,True,,25138.0,2022,160474,,kept,kept_unflagged_or_reason1,0001493152-23-006314
0000036506,MACKINAC FINANCIAL CORP /MI/,,,operating,6022.0,MI,2019-03-18,2018-12-31,https://www.sec.gov/Archives/edgar/data/36506/000155837019002239/mfnc-20181231x10k.htm,29351207,True,,43380.0,2018,4661,,kept,kept_unflagged_or_reason1,0001558370-19-002239
0001551182,Eaton Corp plc,ETN,NYSE,operating,3590.0,,2025-02-27,2024-12-31,https://www.sec.gov/Archives/edgar/data/1551182/000155118225000006/etn-20241231.htm,20236331,True,,47286.0,2024,135088,,kept,kept_unflagged_or_reason1,0001551182-25-000006
0000075362,PACCAR INC,PCAR,Nasdaq,operating,3711.0,DE,2024-02-21,2023-12-31,https://www.sec.gov/Archives/edgar/data/75362/000095017024017900/pcar-20231231.htm,31115125,True,,45098.0,2023,9119,,kept,kept_unflagged_or_reason1,0000950170-24-017900
0000924642,VERITEQ,,,operating,5990.0,DE,2008-03-17,2007-12-31,https://www.sec.gov/Archives/edgar/data/924642/000136231008001483/c72710e10vk.htm,1891242,True,,102204.0,2007,47074,,kept,kept_unflagged_or_reason1,0001362310-08-001483
0001365748,NOVAMEX ENERGY INC.,,,operating,7812.0,NV,2009-10-13,2009-06-30,https://www.sec.gov/Archives/edgar/data/1365748/000107258809000395/blug10k609.txt,178318,True,,21663.0,2009,106204,,kept,kept_unflagged_or_reason1,0001072588-09-000395
0001020347,COMMUNITYCORP,,,operating,6021.0,,2011-03-25,2010-12-31,https://www.sec.gov/Archives/edgar/data/1020347/000119312511077474/d10k.htm,1932256,True,,14971.0,2010,55172,,kept,kept_unflagged_or_reason1,0001193125-11-077474
0000008192,ATLANTIC CITY ELECTRIC CO,,,operating,4911.0,NJ,2013-03-01,2012-12-31,https://www.sec.gov/Archives/edgar/data/8192/000119312513085461/d440828d10k.htm,45770914,True,,171301.0,2012,1086,,kept,kept_unflagged_or_reason1,0001193125-13-085461
0001041398,SISTEMA INTERNACIONAL DE TRANSPORTE DE AUTOBUSES INC,,,operating,,DE,2003-03-28,2002-12-31,https://www.sec.gov/Archives/edgar/data/1041398/000095013403004861/d04366e10vk.txt,292551,True,,31426.0,2002,58950,,kept,kept_unflagged_or_reason1,0000950134-03-004861
0001690110,CFCRE 2016-C7 Mortgage Trust,,,operating,6189.0,DE,2021-03-16,2020-12-31,https://www.sec.gov/Archives/edgar/data/1690110/000105640421002780/ccr16c07_10k-2020.htm,5800034,True,,8703.0,2020,149604,,kept,kept_unflagged_or_reason1,0001056404-21-002780
0001571398,VECTA INC.,,,operating,6035.0,MD,2017-03-30,2016-12-31,https://www.sec.gov/Archives/edgar/data/1571398/000157104917003050/t1700775_10k.htm,7848018,True,,40864.0,2016,137610,,kept,kept_unflagged_or_reason1,0001571049-17-003050
0000031235,EASTMAN KODAK CO,KODK,NYSE,operating,3861.0,NJ,2023-03-16,2022-12-31,https://www.sec.gov/Archives/edgar/data/31235/000143774923006897/ekc20221231_10k.htm,28205605,True,,78128.0,2022,3983,,kept,kept_unflagged_or_reason1,0001437749-23-006897
0001021010,EDGE PETROLEUM CORP,,,operating,1311.0,DE,2004-03-24,2003-12-31,https://www.sec.gov/Archives/edgar/data/1021010/000095012904001501/h13817e10vk.txt,419875,True,,48494.0,2003,55280,,kept,kept_unflagged_or_reason1,0000950129-04-001501
0001106861,CS DIAGNOSTICS CORP.,CSDX,OTC,operating,2842.0,WY,2022-11-21,2008-12-31,https://www.sec.gov/Archives/edgar/data/1106861/000168316822007923/flash_10k-123108.htm,432891,True,,18288.0,2008,72598,,kept,kept_unflagged_or_reason1,0001683168-22-007923
0001533427,"Pazoo, Inc.",,,operating,7389.0,NV,2015-05-14,2014-12-31,https://www.sec.gov/Archives/edgar/data/1533427/000112785515000178/pazoo10k123114.htm,6266262,True,,25962.0,2014,133255,,kept,kept_unflagged_or_reason1,0001127855-15-000178
0001642363,SEGUIN NATURAL HAIR PRODUCTS INC.,,,operating,2844.0,NV,2025-07-30,2022-03-31,https://www.sec.gov/Archives/edgar/data/1642363/000121465925011095/q420210331_10k.htm,1829863,True,,11148.0,2022,145713,,kept,kept_unflagged_or_reason1,0001214659-25-011095
0000042888,GRACO INC,GGG,NYSE,operating,3561.0,MN,2018-02-20,2017-12-29,https://www.sec.gov/Archives/edgar/data/42888/000004288818000009/ggg1229201710-k.htm,12774043,True,,33324.0,2017,5371,,kept,kept_unflagged_or_reason1,0000042888-18-000009
0000917225,SOLITARIO RESOURCES CORP.,XPL,NYSE,operating,1040.0,CO,2009-03-13,2008-12-31,https://www.sec.gov/Archives/edgar/data/917225/000091722509000007/frm10k08.htm,803303,True,,52406.0,2008,45331,,kept,kept_unflagged_or_reason1,0000917225-09-000007
0001857290,Honda Auto Receivables 2021-2 Owner Trust,,,operating,6189.0,,2022-06-24,2022-03-31,https://www.sec.gov/Archives/edgar/data/1857290/000095017022012088/2021-2_10k_2022.htm,457779,True,,2954.0,2022,159251,,kept,kept_unflagged_or_reason1,0000950170-22-012088
0001023291,Energy Future Holdings Corp /TX/,,,operating,4911.0,,2004-03-15,2003-12-31,https://www.sec.gov/Archives/edgar/data/1023291/000102329104000008/corp10k.txt,2967010,True,,99585.0,2003,55794,,kept,kept_unflagged_or_reason1,0001023291-04-000008
0001042783,DOT HILL SYSTEMS CORP,,,operating,3572.0,DE,2005-03-16,2004-12-31,https://www.sec.gov/Archives/edgar/data/1042783/000104746905006688/a2153645z10-k.htm,855406,True,,44968.0,2004,59394,,kept,kept_unflagged_or_reason1,0001047469-05-006688
0001538716,Oportun Financial Corp,OPRT,Nasdaq,operating,6199.0,DE,2024-03-15,2023-12-31,https://www.sec.gov/Archives/edgar/data/1538716/000153871624000032/oprt-20231231.htm,17508277,True,,76221.0,2023,133894,,kept,kept_unflagged_or_reason1,0001538716-24-000032
0001002638,OPEN TEXT CORP,OTEX,Nasdaq,operating,7373.0,A6,2002-09-30,2002-06-30,https://www.sec.gov/Archives/edgar/data/1002638/000092701602004735/d10k.txt,379518,True,,43508.0,2002,51717,,kept,kept_unflagged_or_reason1,0000927016-02-004735
0001360214,"HARROW, INC.",HROW,Nasdaq,operating,2834.0,DE,2021-03-08,2020-12-31,https://www.sec.gov/Archives/edgar/data/1360214/000149315221005583/form10-k.htm,11131961,True,,69039.0,2020,105189,,kept,kept_unflagged_or_reason1,0001493152-21-005583
0001585219,"Steadfast Apartment REIT, Inc.",,,operating,6798.0,MD,2018-03-16,2017-12-31,https://www.sec.gov/Archives/edgar/data/1585219/000158521918000012/star1231201710-k.htm,13183632,True,,84979.0,2017,139597,,kept,kept_unflagged_or_reason1,0001585219-18-000012
0001077552,GENTEK INC,,,operating,2800.0,DE,2004-03-30,2003-12-31,https://www.sec.gov/Archives/edgar/data/1077552/000095011704001217/a37381.txt,468565,True,,50594.0,2003,66322,,kept,kept_unflagged_or_reason1,0000950117-04-001217
0001127703,PROASSURANCE CORP,PRA,NYSE,operating,6331.0,DE,2016-02-23,2015-12-31,https://www.sec.gov/Archives/edgar/data/1127703/000156123116000015/pra-20151231x10k.htm,20927382,True,,85412.0,2015,75678,,kept,kept_unflagged_or_reason1,0001561231-16-000015
0001714899,Denali Therapeutics Inc.,DNLI,Nasdaq,operating,2836.0,DE,2020-02-27,2019-12-31,https://www.sec.gov/Archives/edgar/data/1714899/000171489920000026/dnli-20191231.htm,28622035,True,,94157.0,2019,151312,,kept,kept_unflagged_or_reason1,0001714899-20-000026
0001024920,Fuelstream INC,,,operating,7389.0,DE,2010-03-31,2009-12-31,https://www.sec.gov/Archives/edgar/data/1024920/000139160910000062/f10_ksportsnuts.htm,777420,True,,18246.0,2009,56165,,kept,kept_unflagged_or_reason1,0001391609-10-000062
0001639234,China VTV Ltd,,,operating,4899.0,NV,2019-04-30,2019-02-28,https://www.sec.gov/Archives/edgar/data/1639234/000147793219002179/cvtv_10k.htm,1112516,True,,11798.0,2019,145414,,kept,kept_unflagged_or_reason1,0001477932-19-002179
0000723188,"COMMUNITY FINANCIAL SYSTEM, INC.",CBU,NYSE,operating,6021.0,DE,2022-03-01,2021-12-31,https://www.sec.gov/Archives/edgar/data/723188/000141057822000246/cbu-20211231x10k.htm,34811296,True,,85390.0,2021,20107,,kept,kept_unflagged_or_reason1,0001410578-22-000246
0001283464,STRUCTURED PRODUCTS CORP CORTS TR FOR PECO ENERGY CAP TR III,KTH,NYSE,operating,6189.0,DE,2022-03-30,2021-12-31,https://www.sec.gov/Archives/edgar/data/1283464/000106823822000090/cortspecoiii_10k.htm,77052,True,,1533.0,2021,91015,,kept,kept_unflagged_or_reason1,0001068238-22-000090
0001171486,NATURAL RESOURCE PARTNERS LP,NRP,NYSE,operating,1221.0,DE,2010-02-26,2009-12-31,https://www.sec.gov/Archives/edgar/data/1171486/000095012310017799/h69690e10vk.htm,1780002,True,,58018.0,2009,81627,,kept,kept_unflagged_or_reason1,0000950123-10-017799
0001441849,CLOUD PEAK ENERGY INC.,,,operating,1221.0,DE,2012-02-17,2011-12-31,https://www.sec.gov/Archives/edgar/data/1441849/000104746912001130/a2207159z10-k.htm,20161071,True,,84185.0,2011,121970,,kept,kept_unflagged_or_reason1,0001047469-12-001130
0001097430,INTERNATIONAL MONETARY SYSTEMS LTD /WI/,,,operating,7389.0,WI,2013-03-11,2012-12-31,https://www.sec.gov/Archives/edgar/data/1097430/000121390013001021/f10k2012_ims.htm,5938539,True,,14588.0,2012,70824,,kept,kept_unflagged_or_reason1,0001213900-13-001021
0001130258,ACME PACKET INC,,,operating,3576.0,DE,2011-02-18,2010-12-31,https://www.sec.gov/Archives/edgar/data/1130258/000095012311015697/b84111e10vk.htm,1361174,True,,49455.0,2010,76073,,kept,kept_unflagged_or_reason1,0000950123-11-015697
0001015739,AWARE INC /MA/,AWRE,Nasdaq,operating,7372.0,MA,2007-03-14,2006-12-31,https://www.sec.gov/Archives/edgar/data/1015739/000118811207000692/t13317_10k.txt,247665,True,,26288.0,2006,54220,,kept,kept_unflagged_or_reason1,0001188112-07-000692
0001022505,"SideChannel, Inc.",SDCH,OTC,operating,7374.0,DE,2024-12-13,2024-09-30,https://www.sec.gov/Archives/edgar/data/1022505/000149315224049837/form10-k.htm,6276626,True,,41927.0,2024,55603,,kept,kept_unflagged_or_reason1,0001493152-24-049837
0001221548,BEESTON ENTERPRISES LTD,,,operating,1040.0,NV,2009-04-07,2008-12-31,https://www.sec.gov/Archives/edgar/data/1221548/000105652009000155/beeston10kdecember312008fina.htm,331241,True,,15426.0,2008,85237,,kept,kept_unflagged_or_reason1,0001056520-09-000155
0001013706,"Wilhelmina International, Inc.",WHLM,OTC,operating,8742.0,DE,2010-03-31,2009-12-31,https://www.sec.gov/Archives/edgar/data/1013706/000092189510000444/form10k06113_12312009.htm,1010778,True,,29604.0,2009,53889,,kept,kept_unflagged_or_reason1,0000921895-10-000444
0000882104,"PDL BIOPHARMA, INC.",,,operating,2836.0,DE,2015-02-23,2014-12-31,https://www.sec.gov/Archives/edgar/data/882104/000088210415000019/pdli1231201410-kdoc.htm,18429777,True,,62776.0,2014,38404,,kept,kept_unflagged_or_reason1,0000882104-15-000019
0000909791,ULTRATECH INC,,,operating,3559.0,DE,2015-02-27,2014-12-31,https://www.sec.gov/Archives/edgar/data/909791/000090979115000006/utek10-k2014.htm,14613386,True,,45244.0,2014,43403,,kept,kept_unflagged_or_reason1,0000909791-15-000006
0001631463,Barrel Energy Inc.,BRLL|BRLLD,OTC|OTC,operating,1311.0,NV,2020-01-30,2019-09-30,https://www.sec.gov/Archives/edgar/data/1631463/000147793220000448/brll_10k.htm,2736021,True,,16170.0,2019,144671,,kept,kept_unflagged_or_reason1,0001477932-20-000448
0001431672,"Systems & Services Technology, Inc.",,,operating,,DE,2010-03-31,2009-12-31,https://www.sec.gov/Archives/edgar/data/1431672/000110465910017786/a09-36268_110k.htm,5272754,True,,76473.0,2009,120102,,kept,kept_unflagged_or_reason1,0001104659-10-017786
0001372299,"Ocugen, Inc.",OCGN,Nasdaq,operating,2836.0,DE,2020-03-27,2019-12-31,https://www.sec.gov/Archives/edgar/data/1372299/000162828020004221/ocgn-20191231.htm,11670474,True,,91473.0,2019,107790,,kept,kept_unflagged_or_reason1,0001628280-20-004221
0001654330,COMM 2015-LC23 Mortgage Trust,,,operating,6189.0,DE,2024-03-12,2023-12-31,https://www.sec.gov/Archives/edgar/data/1654330/000188852424003155/ccc15l23_10k-2023.htm,17235854,True,,7435.0,2023,146913,,kept,kept_unflagged_or_reason1,0001888524-24-003155
0001065332,NIC INC,,,operating,7389.0,DE,2011-03-16,2010-12-31,https://www.sec.gov/Archives/edgar/data/1065332/000106533211000003/form10k.htm,2219032,True,,49621.0,2010,64166,,kept,kept_unflagged_or_reason1,0001065332-11-000003
0001748945,Grayscale Horizen Trust (ZEN),HZEN,OTC,operating,6221.0,DE,2023-11-22,2023-09-30,https://www.sec.gov/Archives/edgar/data/1748945/000095017023065642/hzen-20230930.htm,7655250,True,,99262.0,2023,153170,,kept,kept_unflagged_or_reason1,0000950170-23-065642
0001042134,CHORDIANT SOFTWARE INC,,,operating,7372.0,DE,2004-03-08,2003-12-31,https://www.sec.gov/Archives/edgar/data/1042134/000119312504036342/d10k.htm,1282820,True,,42612.0,2003,59194,,kept,kept_unflagged_or_reason1,0001193125-04-036342
0000779544,ARK RESTAURANTS CORP,ARKR,Nasdaq,operating,5812.0,NY,2012-12-28,2012-09-29,https://www.sec.gov/Archives/edgar/data/779544/000093041312006712/c72007_10-k.htm,8364450,True,,27427.0,2012,24869,,kept,kept_unflagged_or_reason1,0000930413-12-006712
0000887936,"FTI CONSULTING, INC",FCN,NYSE,operating,8742.0,MD,2014-02-24,2013-12-31,https://www.sec.gov/Archives/edgar/data/887936/000119312514063706/d643883d10k.htm,17474418,True,,75434.0,2013,39950,,kept,kept_unflagged_or_reason1,0001193125-14-063706
0001086411,JOHN D. OIL & GAS CO,,,operating,1381.0,,2009-04-09,2008-12-31,https://www.sec.gov/Archives/edgar/data/1086411/000114420409019724/v145565_10k.htm,1242712,True,,30831.0,2008,68278,,kept,kept_unflagged_or_reason1,0001144204-09-019724
0000809248,"CARROLS RESTAURANT GROUP, INC.",,,operating,5812.0,,2009-03-09,2008-12-28,https://www.sec.gov/Archives/edgar/data/809248/000119312509048644/d10k.htm,2708152,True,,75687.0,2008,28198,,kept,kept_unflagged_or_reason1,0001193125-09-048644
0000061986,MANITOWOC CO INC,MTW,NYSE,operating,3531.0,WI,2015-02-20,2014-12-31,https://www.sec.gov/Archives/edgar/data/61986/000006198615000014/mtw-20141231x10k.htm,40331855,True,,65317.0,2014,7262,,kept,kept_unflagged_or_reason1,0000061986-15-000014
0000895472,MERRILL LYNCH MUNICIPAL ABS INC,,,operating,6189.0,NY,2007-03-27,2006-12-29,https://www.sec.gov/Archives/edgar/data/895472/000106823807000397/merrill-lynch_10k.htm,275684,True,,3747.0,2006,41647,,kept,kept_unflagged_or_reason1,0001068238-07-000397
0000751406,"GLOBAL CLEAN ENERGY, INC.",,,operating,2860.0,MD,2009-04-15,2008-12-31,https://www.sec.gov/Archives/edgar/data/751406/000119380509000800/e605322_10k-globalclean.htm,875874,True,,20504.0,2008,22964,,kept,kept_unflagged_or_reason1,0001193805-09-000800
0001057234,UNIVERSAL COMPRESSION HOLDINGS INC,,,operating,7359.0,DE,2002-06-28,2002-03-31,https://www.sec.gov/Archives/edgar/data/1057234/000091205702025753/a2083088z10-k.htm,1600265,True,,50883.0,2002,62427,,kept,kept_unflagged_or_reason1,0000912057-02-025753
0000915912,AVALONBAY COMMUNITIES INC,AVB,NYSE,operating,6798.0,MD,2024-02-23,2023-12-31,https://www.sec.gov/Archives/edgar/data/915912/000091591224000004/avb-20231231.htm,26582464,True,,70990.0,2023,45084,,kept,kept_unflagged_or_reason1,0000915912-24-000004
0001534254,CION Investment Corp,CION|CICC|CICB,NYSE|NYSE|NYSE,operating,,MD,2013-03-27,2012-12-31,https://www.sec.gov/Archives/edgar/data/1534254/000094798613000072/body.htm,1759014,True,,60411.0,2012,133420,,kept,kept_unflagged_or_reason1,0000947986-13-000072
0000882288,TEXTAINER EQUIPMENT INCOME FUND IV L P,,,operating,7359.0,CA,2003-03-26,2002-12-31,https://www.sec.gov/Archives/edgar/data/882288/000088228803000002/f4_annual2002.txt,179670,True,,21062.0,2002,38447,,kept,kept_unflagged_or_reason1,0000882288-03-000002
